ItmId,ItmPthId,ItmIdentifier,ItmDescription,ItmType,ItmSkinnable,ItmStackAmount,ItmMaximumAmount,ItmLook,ItmLookColor,ItmIcon,ItmIconColor,ItmSex,ItmLevel,ItmMark,ItmDurability,ItmMinimumSDamage,ItmMaximumSDamage,ItmMinimumLDamage,ItmMaximumLDamage,ItmArmor,ItmHit,ItmDam,ItmVita,ItmMana,ItmMight,ItmWill,ItmGrace,ItmProtection,ItmHealing,ItmWisdom,ItmMightRequired,ItmExchangeable,ItmDepositable,ItmDroppable,ItmCon,ItmSound,ItmText,ItmBuyPrice,ItmSellPrice,ItmBuyText,ItmThrown,ItmThrownConfirm,ItmRepairable,ItmIndestructible,ItmTimer,ItmBoD,ItmProtected,ItmUnequip
18084,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18085,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18086,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18087,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18088,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18089,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18090,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18091,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18092,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18093,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18094,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18095,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18096,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18097,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18098,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18099,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
18100,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19000,0,====MISC====,====MISC=====,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19001,0,poetry_revel_1st_place,Poetry Revel 1st place,18,0,1,0,0,0,679,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19002,0,poetry_revel_2nd_place,Poetry Revel 2nd place,18,0,1,0,0,0,679,1,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19003,0,poetry_revel_3rd_place,Poetry Revel 3rd place,18,0,1,0,0,0,679,2,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19004,0,poetry_revel_honorable_mention,Poetry Revel honorable mention,18,0,1,0,0,0,679,3,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19500,0,=====MYTHIC FAVORS====,===MYTHIC FAVORS===,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19501,0,roosters_favor,Rooster\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19502,0,dogs_favor,Dog\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19503,0,dragons_favor,Dragon\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19504,0,horses_favor,Horse\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19505,0,monkeys_favor,Monkey\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19506,0,oxs_favor,Ox\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19507,0,pigs_favor,Pig\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19508,0,rabbits_favor,Rabbit\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19509,0,rats_favor,Rat\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19510,0,sheeps_favor,Sheep\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19511,0,snakes_favor,Snake\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19512,0,tigers_favor,Tiger\'s favor,18,0,1,0,0,0,718,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,0,1,0,0,0,0,0
19513,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
19514,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
20010,0,fragile_orb_of_world_shout,Fragile Orb of World Shout,18,0,1,1,0,0,771,21,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,331,,50000,0,,0,0,1,0,0,0,0,0
20011,0,,,18,0,100,100,0,0,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
20012,0,scroll_of_protection,Scroll of protection,18,0,100,100,0,0,19,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
20013,0,scroll_of_invocation,Scroll of invocation,18,0,100,100,0,0,19,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
20014,0,scroll_of_defense,Scroll of defense,18,0,100,100,0,0,19,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
20015,0,scroll_of_immortality,Scroll of immortality,18,0,100,100,0,0,19,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
20016,0,annual_ticket,Annual ticket,18,0,1,1,0,0,3089,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,331,,5000,2500,,0,0,1,0,0,0,0,0
20017,0,annual_pass,Annual pass,18,0,1,1,0,0,3088,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,331,,5000,2500,,0,0,1,0,0,0,0,0
20018,0,good_fortune,Good fortune,18,0,1,1,0,0,3087,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,331,,5000,2500,,0,0,1,0,0,0,0,0
20019,0,rich_fortune,Rich fortune,18,0,1,1,0,0,4873,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,331,,5000,2500,,0,0,1,0,0,0,0,0
21000,0,===FLOWERS====,====FLOWERS=====,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
21001,0,rose,Rose,18,0,50,50,0,0,941,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21002,0,dawn_tulip,Dawn tulip,18,0,50,50,0,0,970,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21003,0,golden_sunset,Golden sunset,18,0,50,50,0,0,964,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21004,0,greater_tulip,Greater tulip,18,0,50,50,0,0,945,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21005,0,heavens_bell,Heaven\'s bell,18,0,50,50,0,0,944,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21006,0,midnights_reign,Midnight\'s reign,18,0,50,50,0,0,955,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21007,0,old_poppy,Old poppy,18,0,50,50,0,0,962,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21008,0,yuris_love,Yuri\'s love,18,0,50,50,0,0,939,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21009,0,daffodil,Daffodil,18,0,50,50,0,0,940,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21010,0,winedrop,Winedrop,18,0,50,50,0,0,963,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21011,0,fallen_star,Fallen star,18,0,50,50,0,0,1634,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21012,0,sunflower,Sunflower,18,0,50,50,0,0,953,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21013,0,dusk_blossom,Dusk blossom,18,0,50,50,0,0,1647,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21014,0,lemon_flower,Lemon flower,18,0,50,50,0,0,2797,4,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21015,0,orange_blossom,Orange blossom,18,0,50,50,0,0,2802,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21016,0,mango_floret,Mango floret,18,0,50,50,0,0,2915,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21017,0,lavender_wreath,Lavender wreath,18,0,50,50,0,0,2926,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21018,0,dusty_pinned_flower,Dusty pinned flower,18,0,50,50,0,0,3953,215,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21019,0,icy_pinned_flower,Icy pinned flower,18,0,50,50,0,0,3953,122,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21020,0,pink_mugunghwa,Pink mugunghwa,18,0,50,50,0,0,2797,19,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21021,0,belladonna,Belladonna,18,0,50,50,0,0,1460,30,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21022,0,foxglove,Foxglove,18,0,50,50,0,0,1460,22,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21023,0,valentine_bouquet,Valentine bouquet,18,0,1,0,0,0,958,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21024,0,golden_dove_bouquet,Golden dove bouquet,18,0,1,0,0,0,960,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21025,0,sunflower_bouquet,Sunflower bouquet,18,0,1,0,0,0,956,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21026,0,calla_lily,Calla lily,18,0,50,50,0,0,954,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21027,0,calla_lily_bouquet,Calla lily bouquet,18,0,1,0,0,0,959,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21028,0,cerulean_roses_bouquet,Cerulean roses bouquet,18,0,1,0,0,0,4214,23,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21029,0,black_rose_bouquet,Black rose bouquet,18,0,1,0,0,0,4214,21,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21030,0,blue_roses_bouquet,Blue roses bouquet,18,0,1,0,0,0,4214,21,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21031,0,red_roses_bouquet,Red rose bouquet,18,0,1,0,0,0,4214,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21032,0,carmine_roses_bouquet,Carmine roses bouquet,18,0,1,0,0,0,4214,14,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21033,0,chocolate_roses_bouquet,Chocolate roses bouquet,18,0,1,0,0,0,4214,14,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21034,0,copper_roses_bouquet,Copper roses bouquet,18,0,1,0,0,0,4214,2,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21035,0,cornflower_roses_bouquet,Cornflower roses bouquet,18,0,1,0,0,0,4214,15,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21036,0,daffodil_bouquet,Daffodil bouquet,18,0,1,0,0,0,947,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21037,0,dawn_bouquet,Dawn bouquet,18,0,1,0,0,0,950,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21038,0,dark_roses_bouquet,Dark roses bouquet,18,0,1,0,0,0,4214,3,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21039,0,emerald_forest_bouquet,Emerald forest bouquet,18,0,1,0,0,0,4214,3,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21040,0,fire_roses_bouquet,Fire roses bouquet,18,0,1,0,0,0,4214,24,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21041,0,glowing_roses_bouquet,Glowing roses bouquet,18,0,1,0,0,0,4214,23,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21042,0,gold_roses_bouquet,Gold roses bouquet,18,0,1,0,0,0,4214,29,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21043,0,green_roses_bouquet,Green roses bouquet,18,0,1,0,0,0,4214,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21044,0,heavens_bouquet,Heaven\'s bouquet,18,0,1,0,0,0,951,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21045,0,heavenly_heart_bouquet,Heavenly heart bouquet,18,0,1,0,0,0,4214,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21046,0,lime_roses_bouquet,Lime roses bouquet,18,0,1,0,0,0,4214,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21047,0,midnight_bouquet,Midnight bouquet,18,0,1,0,0,0,952,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21048,0,passi_flora_bouquet,Passi flora bouquet,18,0,1,0,0,0,952,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21049,0,peach_roses_bouquet,Peach roses bouquet,18,0,1,0,0,0,4214,1,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21050,0,pink_flower_bouquet,Pink flower bouquet,18,0,1,0,0,0,4982,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21051,0,pink_roses_bouquet,Pink roses bouquet,18,0,1,0,0,0,4214,3,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21052,0,plumeria_bouquet,Plumeria bouquet,18,0,1,0,0,0,4214,8,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
21053,0,poppy_bouquet,Poppy bouquet,18,0,1,0,0,0,961,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21054,0,rose_bouquet,Rose bouquet,18,0,1,0,0,0,948,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21055,0,rose_bundle_bouquet,Rose bundle bouquet,18,0,1,0,0,0,5752,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,5000,50,,0,0,1,0,0,0,0,0
21056,0,spring_bouquet,Spring bouquet,18,0,1,0,0,0,3866,4,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,5000,50,,0,0,1,0,0,0,0,0
21057,0,sunset_bouquet,Sunset bouquet,18,0,1,0,0,0,946,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21058,0,sunset_roses_bouquet,Sunset roses bouquet,18,0,1,0,0,0,4214,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,5000,50,,0,0,1,0,0,0,0,0
21059,0,tulip_bouquet,Tulip bouquet,18,0,1,0,0,0,949,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,150000,50,,0,0,1,0,0,0,0,0
21060,0,violet_roses_bouquet,Violet roses bouquet,18,0,1,0,0,0,4214,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,5000,50,,0,0,1,0,0,0,0,0
21061,0,white_roses_bouquet,White roses bouquet,18,0,1,0,0,0,4214,28,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,5000,50,,0,0,1,0,0,0,0,0
21062,0,wilted_roses_bouquet,Wilted roses bouquet,18,0,1,0,0,0,4214,28,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,5000,50,,0,0,1,0,0,0,0,0
21063,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
21064,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
21065,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
22000,0,===COSMETICS=====,====COSMETICS=======,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
22001,0,green_faerie_wings,Green faerie wings,13,0,1,0,37,1,4324,1,2,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,350,0,,1,1,0,1,0,0,0,0
22002,0,blue_faerie_wings,Blue faerie wings,13,0,1,0,37,0,4324,0,2,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,350,0,,1,1,0,1,0,0,0,0
22003,0,golden_faerie_wings,Golden faerie wings,13,0,1,0,37,16,4324,16,2,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,350,0,,1,1,0,1,0,0,0,0
22004,0,platinum_faerie_wings,Platinum faerie wings,13,0,1,0,37,250,4324,250,2,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,350,0,,1,1,0,1,0,0,0,0
22005,0,red_faerie_wings,Red faerie wings,13,0,1,0,37,145,4324,145,2,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,350,0,,1,1,0,1,0,0,0,0
22006,0,random_faerie_wings_box,Random faerie wings box,18,0,1,0,0,0,3058,0,2,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,,325,0,,1,1,0,1,0,0,0,0
22007,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
22008,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
22009,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
